ecgl	ecgnl
0.096239811	-0.198721617
0.100436814	-0.180825264
0.133691225	-0.176356733
0.03856525	-0.289966714
0.120759674	-0.169952757
0.239725484	-0.07416428
0.193659263	-0.139313431
0.2083727	-0.095640029
0.316766284	0.003906555
0.391181479	0.086362486
0.394919959	0.105617334
0.407801352	0.11525146
0.497069979	0.212350597
0.57420741	0.267472077
0.632331373	0.285415977
0.618434354	0.302145004
0.7753932	0.430462813
0.755234301	0.460074771
0.795474094	0.491596481
0.878006926	0.528709313
0.873953822	0.585780361
0.907977405	0.617962375
1.016600219	0.6598428
1.162892149	0.825644455
1.123814147	0.800825412
1.097254757	0.776972158
1.23157962	0.889537108
1.350944564	1.017493792
1.324298075	0.988092301
1.379907577	1.029307562
1.175207234	0.826905416
1.081755615	0.753673438
0.962111275	0.665106043
1.052492399	0.700395316
0.843994303	0.538638765
0.790163106	0.513949865
0.67049045	0.336119173
0.645764452	0.315332329
0.61873397	0.302368382
0.462624224	0.130827378
0.479988202	0.122794338
0.410207467	0.07314896
0.385171357	0.060091827
0.263253734	-0.070335472
0.171363735	-0.127613984
0.037816343	-0.265221224
-0.03692051	-0.349008655
-0.07856554	-0.389803453
-0.130930557	-0.509852575
-0.134805447	-0.481641869
-0.21568956	-0.571513646
-0.30382731	-0.634739626
-0.369687849	-0.692384526
-0.4794723	-0.833378977
-0.43914302	-0.785925674
-0.329135509	-0.659870912
-0.253653343	-0.557639303
-0.119175743	-0.501403091
-0.044646591	-0.42612797
-0.006907034	-0.327185004
0.050440665	-0.316809374
0.136547035	-0.20045617
0.140773985	-0.190338053
0.243974715	-0.079355491
0.217448954	-0.118094365
0.448713602	0.100105303
0.252613986	-0.064559085
0.384403796	0.035655336
0.325555457	0.009248268
0.313975516	-0.030204125
0.374765066	0.045722589
0.4205878	0.04672968
0.437136023	0.101864249
0.38471356	0.039333182
0.421553875	0.062557697
0.39386592	0.047016944
0.449442071	0.109432355
0.410550328	0.093762753
0.383723964	0.038953966
0.421838501	0.045824247
0.491875283	0.129765373
0.361088028	0.030006457
0.459981863	0.086065949
0.353000018	0.000434841
0.378093308	0.007441533
0.449276728	0.089864224
0.390823142	0.0803266
0.438085858	0.102002211
0.408484287	0.018624282
0.456997358	0.102369577
0.407951867	0.061252644
0.41635395	0.051468911
0.510906041	0.139486143
0.473954779	0.128067348
0.31188471	-0.055152537
0.412467598	0.076412089
0.365482726	0.01726181
0.395838791	0.04598259
0.397049964	0.030433966
0.546205817	0.144556519
0.502288797	0.126572411
0.439494696	0.093469186
0.433207815	0.102062294
0.440485881	0.090985835
0.498971874	0.103463122
0.459527337	0.083014656
0.407493532	0.062711237
0.491838493	0.098208977
0.409016917	0.058513984
0.422599772	0.055476682
0.417147959	0.062894522
0.441622746	0.073161195
0.434591841	0.079155422
0.561254215	0.206529993
0.375104376	0.019964314
0.439820279	0.028725191
0.42650551	0.095801908
0.473848262	0.082154656
0.411736405	0.049363953
0.486470699	0.103407095
0.519021649	0.125893539
0.375243785	0.03174417
0.458262401	0.07022315
0.395929513	0.027407435
0.450557714	0.097167895
0.476110634	0.10236523
0.502410832	0.129490256
0.423525218	0.042229393
0.496189135	0.112608648
0.461521704	0.09175487
0.560911125	0.169704221
0.499385789	0.116630161
0.47805934	0.075619836
0.498006046	0.092218689
0.445890024	0.078040535
0.550464247	0.177988873
0.481422001	0.08166908
0.447303529	0.028068546
0.504508851	0.099534422
0.547298121	0.167957998
0.529054425	0.145133636
0.533561828	0.121359554
0.561495725	0.203611866
0.461877224	0.086142271
0.494797726	0.129665915
0.483530372	0.074308678
0.436270658	0.079690782
0.474524774	0.103055876
0.537243101	0.153839972
0.614447006	0.225351709
0.538624729	0.163778713
0.434214644	0.071464007
0.492685638	0.11594636
0.476799725	0.099668234
0.474153603	0.113929489
0.546213769	0.188774497
0.53837387	0.149818906
0.584638566	0.186000563
0.567754536	0.172067133
0.492995594	0.107722926
0.572386276	0.199380827
0.443407519	0.090793201
0.569632937	0.203774785
0.573106469	0.199239875
0.610338447	0.229752141
0.500857405	0.109216299
0.566926245	0.175494278
0.595666242	0.192044429
0.595931934	0.201639041
0.60560278	0.245911992
0.646074282	0.242601565
0.612119011	0.245640337
0.606158975	0.227438761
0.681389167	0.307785454
0.614365032	0.213202755
0.593417619	0.239987712
0.612284004	0.211568402
0.616917299	0.242799301
0.659448837	0.287627787
0.557907477	0.195454001
0.644441786	0.271840315
0.595761237	0.231025559
0.684047213	0.312658397
0.593620671	0.180442753
0.572418732	0.186408347
0.739617153	0.370871927
0.701430449	0.28765894
0.604636359	0.202189231
0.619868568	0.221768454
0.686917156	0.307201938
0.736628367	0.33239002
0.717374017	0.339370689
0.756689651	0.38131569
0.719256657	0.340140485
0.696645084	0.314346533
0.767026508	0.364935864
0.8197996	0.410018474
0.654812766	0.302937304
0.666875471	0.284103729
0.705825366	0.34258101
0.676187832	0.259823293
0.630096852	0.205557879
0.648452012	0.268914776
0.69109062	0.281029675
0.674471071	0.270583437
0.602662339	0.201916822
0.634034297	0.222501342
0.621157324	0.212901299
0.687223057	0.289155736
0.608227612	0.229390293
0.686826113	0.262927836
0.628622649	0.254910686
0.60206181	0.209887213
0.502111056	0.114999601
0.64096977	0.226713768
0.656381131	0.238291642
0.580340793	0.159991622
0.614017429	0.191302902
0.530862889	0.164592874
0.668265932	0.26627013
0.569219822	0.174202236
0.562723047	0.180453892
0.510978681	0.112394799
0.511222753	0.1225441
0.456251027	0.086011795
0.563742343	0.184796511
0.549035131	0.173253881
0.473142521	0.096007576
0.668823342	0.276331367
0.575241185	0.17609882
0.524170161	0.148624399
0.586508193	0.22233704
0.376067699	0.001936364
0.525749686	0.11836047
0.532397422	0.119872535
0.496088442	0.129296237
0.467842457	0.065576599
0.528340292	0.142153572
0.379612549	0.003022188
0.518337721	0.117441844
0.499625319	0.132209393
0.474056726	0.10640715
0.512399842	0.124865176
0.415414977	0.066657734
0.509408847	0.130511715
0.450769722	0.082496529
0.37585175	0.01646336
0.459397043	0.082102775
0.460610257	0.064809951
0.43140605	0.042770441
0.557110454	0.118249926
0.485437138	0.094023656
0.455286402	0.078263488
0.471537738	0.062613204
0.579911445	0.172829697
0.522417506	0.146650144
0.469788597	0.077546934
0.461346336	0.090328632
0.547641281	0.160628005
0.561625643	0.173663536
0.574548122	0.138131027
0.473541872	0.065707627
0.422407284	0.051859254
0.482781696	0.117579362
0.41554431	0.035813284
0.425282456	0.024456221
0.49057262	0.05923816
0.505282054	0.123793979
0.473191782	0.082964083
0.448091896	0.08624709
0.546896412	0.129237484
0.488977723	0.083731396
0.425006317	0.014071876
0.520009163	0.112104682
0.444211269	0.092817092
0.47905214	0.063580516
0.437937339	0.046348219
0.419258374	0.038770835
0.447265543	0.063799666
0.438288958	0.023974317
0.467889994	0.037390482
0.400295005	-0.012333769
0.463474534	0.035067905
0.406511601	0.025338547
0.449245272	0.087882589
0.514655179	0.130748348
0.478764384	0.108774242
0.477616902	0.108341174
0.472574686	0.088810527
0.442488548	0.08132973
0.463367196	0.090499434
0.404123649	0.015508051
0.485572496	0.092660122
0.364735163	-0.009927522
0.464959936	0.079938674
0.395951518	0.006379368
0.381295334	-0.001524741
0.427187106	0.02332446
0.351379749	-0.020135375
0.443377176	0.04479874
0.517895341	0.098532959
0.452061014	0.029531305
0.44424569	0.065785082
0.446871951	0.048101875
0.4685628	0.099591049
0.427827456	0.030084221
0.406380371	0.051648552
0.5128512	0.15938572
0.461662399	0.092311688
0.338165743	-0.012692156
0.486340414	0.088989603
0.374334947	-0.014211337
0.438174891	0.031495348
0.43730991	0.044468343
0.471982759	0.072500152
0.374650995	0.008136911
0.457267354	0.053892889
0.499730956	0.114486834
0.302131481	-0.07027425
0.378258572	-0.029837406
0.482758514	0.082747045
0.388406508	0.007302577
0.409236876	0.019091109
0.443044294	0.066196728
0.497336827	0.130153057
0.34096686	-0.04709477
0.34974377	-0.028449542
0.387692831	0.012124992
0.405378604	0.015025522
0.392652579	0.019342772
0.373425225	-0.002623227
0.488640502	0.072982334
0.30214067	-0.03447807
0.386666282	0.020198832
0.414603605	0.058487372
0.448739471	0.026759979
0.351727864	-0.02410631
0.425467759	0.01202775
0.373106364	-0.010869802
0.355372296	-0.025984193
0.426944409	0.070657696
0.350197209	-0.007883383
0.349939602	-0.027900098
0.32970042	-0.036798475
0.428351199	0.00833332
0.284273389	-0.071245322
0.32840914	-0.077487824
0.402003009	0.015738368
0.313525777	-0.057121612
0.34511584	-0.011352207
0.410573155	0.048683766
0.420260796	0.057294487
0.43890702	0.089687153
0.369655032	-0.036744379
0.417139357	0.057842427
0.38346637	0.032544808
0.455457777	0.080175792
0.404854818	0.029835157
0.407484301	0.060860436
0.442816392	0.078345085
0.380557391	0.0020618
0.399897734	0.000867467
0.324680543	-0.041258336
0.413153552	0.022092459
0.385418995	0.045513141
0.355671141	-0.008142721
0.408923526	0.033889123
0.336621552	0.013740794
0.386640088	0.011249747
0.431149593	0.073074118
0.424159132	0.076197311
0.48741505	0.094069657
0.359050094	-0.016320167
0.38645325	0.032395089
0.434626454	0.073229163
0.325553996	-0.014017685
0.504146471	0.157173158
0.477657585	0.082679537
0.461359312	0.053946623
0.525125474	0.143019156
0.47222775	0.12041615
0.490247678	0.11720288
0.442857936	0.087911489
0.395153742	0.043832076
0.47890835	0.0941041
0.524705543	0.120181645
0.555052163	0.185270457
0.587088309	0.20354977
0.493310118	0.143740617
0.592338115	0.23459525
0.59267137	0.236738082
0.596114877	0.207272978
0.529134074	0.17616737
0.640500638	0.278511604
0.610811544	0.237604316
0.555714212	0.20359693
0.618817698	0.277066328
0.656306332	0.300812035
0.556882275	0.211732078
0.736532102	0.38831463
0.573888281	0.19772254
0.589629847	0.233594099
0.761012948	0.38673768
0.682167328	0.351976215
0.679519533	0.324452653
0.688390707	0.3566589
0.758734712	0.402825811
0.665307924	0.33303954
0.794787107	0.433029448
0.80317055	0.431668098
0.750649747	0.404725534
0.76569771	0.408362817
0.729938739	0.359183321
0.70588364	0.339610018
0.708490674	0.35482425
0.736688754	0.417504519
0.688799052	0.345912289
0.638734825	0.327136376
0.636050142	0.292573362
0.644852218	0.276683568
0.685844629	0.326281186
0.767181722	0.369006325
0.715724012	0.370387764
0.691535595	0.328641739
0.627467234	0.277000044
0.594981696	0.265890982
0.642382273	0.294372064
0.650307937	0.31478154
0.63647058	0.308440999
0.479557011	0.145601823
0.582585023	0.241043995
0.584807934	0.186847395
0.537491471	0.203443199
0.63591162	0.305586231
0.500987957	0.171767561
0.461472954	0.118273406
0.568844036	0.203133841
0.498945228	0.179877818
0.449863711	0.157143161
0.553340412	0.213713026
0.550658393	0.189865727
0.464272171	0.172174381
0.486675447	0.131350049
0.518965959	0.154521875
0.456705965	0.1142708
0.429234261	0.12995927
0.479689977	0.141304549
0.479059387	0.13027321
0.434117423	0.080464761
0.438778024	0.088071202
0.414434438	0.063729769
0.524474445	0.166417643
0.427156437	0.116066499
0.440589245	0.085335007
0.451818137	0.152888018
0.4289195	0.0942748
0.4825504	0.142932509
0.55177664	0.197279778
0.481669194	0.169151631
0.450293933	0.115071453
0.475990624	0.118203451
0.560022502	0.221567436
0.462175829	0.116986957
0.470339113	0.141401094
0.460617679	0.143457872
0.522917887	0.174216041
0.479719379	0.139554539
0.497229306	0.147918213
0.46448676	0.146529063
0.593302841	0.265687463
0.522781733	0.175856502
0.393240297	0.089044328
0.409113743	0.072812249
0.38769583	0.053758383
0.582319159	0.227320163
0.457978355	0.095185621
0.535649446	0.186554457
0.46433554	0.164454338
0.351382535	0.062242863
0.535049493	0.240537948
0.503143122	0.167825557
0.541739073	0.232033649
0.457310582	0.158974524
0.467121533	0.151636144
0.409142705	0.092507926
0.437128875	0.146169583
0.470124824	0.151961545
0.365204865	0.069868536
0.445685061	0.145790997
0.489844301	0.155715024
0.417145089	0.112310926
0.470748489	0.169714398
0.433838558	0.089368445
0.430607157	0.096118621
0.426977139	0.10488132
0.363261435	0.044162763
0.364485026	0.070313152
0.304046362	0.005888829
0.282079613	-0.044870628
0.332129057	0.020220681
0.277788836	-0.021551056
0.302855229	-0.048179269
0.229598773	-0.067685939
0.218505148	-0.076664566
0.273028234	-0.025066634
0.239321439	-0.020400219
0.325287568	0.007927176
0.404928769	0.077433288
0.513925149	0.197384462
0.409343214	0.128123944
0.492142595	0.212322677
0.666826567	0.345233227
0.678725177	0.387893307
0.699477436	0.373341834
0.72011898	0.440303182
0.808059444	0.495379683
0.824047862	0.541925011
0.776207029	0.486057883
0.926112037	0.639379621
1.053498757	0.728724206
1.203560777	0.888375371
1.047685761	0.745190634
1.162878603	0.83907038
1.182438788	0.904099239
1.191415606	0.928784428
1.299837622	0.994735074
1.281770375	0.984736957
1.424474841	1.127853695
1.43626024	1.160074527
1.448484892	1.140189803
1.347301272	1.04375175
1.288177003	1.021612892
1.268363003	0.976799542
1.145355671	0.829296075
0.978208993	0.688742024
1.021558188	0.690291025
0.967063357	0.675438336
0.812883548	0.528192435
0.743207883	0.479787917
0.628433224	0.339531729
0.690613503	0.390747449
0.588007097	0.262920351
0.419636428	0.149062428
0.295916365	0.013908963
0.277861069	-0.00933066
0.192911572	-0.098867745
0.14840738	-0.144695672
0.138241994	-0.175286703
0.073857443	-0.223718817
-0.058375066	-0.329964134
-0.075841756	-0.406119391
-0.193507165	-0.464133567
-0.133203662	-0.42276362
-0.301008442	-0.611347352
-0.238910041	-0.550029255
-0.148093865	-0.407260792
-0.135426396	-0.410759901
-0.1152568	-0.377971221
0.048018542	-0.226812107
0.053555925	-0.220386045
0.129539217	-0.121471189
0.266620353	-0.016848499
0.334367401	0.050651654
0.27184461	0.001002795
0.299220588	0.033982152
0.454728536	0.187914995
0.535450799	0.306781418
0.48607566	0.237126151
0.472596971	0.218971124
0.494243442	0.219950587
0.555982619	0.280839508
0.508352301	0.246641716
0.536296258	0.255094112
0.401952227	0.127964945
0.510407644	0.224974549
0.502807963	0.235821953
0.462133116	0.193047431
0.515121422	0.236087581
0.474950921	0.208305444
0.569951019	0.283102651
0.464680924	0.212253193
0.58068449	0.307214046
0.501735027	0.241034114
0.560939573	0.289129118
0.605597435	0.359781636
0.527983102	0.250066458
0.535863518	0.322640815
0.442408914	0.195474385
0.644935056	0.341451083
0.48377158	0.191048649
0.509795147	0.249386781
0.475764476	0.237500799
0.443768754	0.197571334
0.434410135	0.190813039
0.5576268	0.289720526
0.478132767	0.189127455
0.445545716	0.192739757
0.571275	0.317403743
0.513394517	0.262231202
0.561057698	0.282316845
0.467031029	0.219452323
0.514760778	0.255865442
0.514172389	0.282238489
0.542581896	0.276450502
0.584597365	0.358667862
0.498622682	0.239246055
0.495041168	0.264138385
0.625927388	0.314433438
0.574879277	0.321413495
0.40815571	0.176508316
0.50007339	0.256787516
0.515951166	0.243732142
0.52438725	0.277952908
0.519991868	0.305698952
0.564414148	0.303367949
0.579740481	0.339357637
0.530820972	0.305883026
0.571699583	0.300457242
0.579676174	0.333151061
0.52916691	0.308490894
0.49648269	0.222013647
0.557954216	0.294921324
0.421820939	0.207880409
0.591541294	0.347336365
0.442270769	0.187595924
0.489958864	0.266683419
0.546072374	0.300074557
0.529503661	0.294636784
0.624310343	0.391880396
0.517058772	0.301693317
0.531845952	0.26941203
0.575186152	0.330643622
0.475669204	0.242143601
0.568683917	0.330931828
0.578961686	0.317398074
0.514374461	0.286400436
0.494290186	0.276121968
0.488320907	0.248886483
0.464580739	0.21567324
0.512102769	0.289582407
0.554772755	0.350831178
0.472202733	0.277459036
0.599361028	0.393573574
0.529655115	0.271112279
0.670799908	0.423755576
0.486540938	0.283291448
0.546350712	0.324051476
0.623711114	0.392021784
0.594785498	0.383129176
0.515665244	0.284763145
0.570124377	0.360760533
0.470167823	0.269299819
0.444230873	0.240910681
0.59461935	0.360448507
0.454793527	0.242094543
0.435927792	0.222859223
0.547357388	0.327946769
0.605754831	0.405706381
0.610978148	0.402785331
0.504110703	0.27261469
0.592362929	0.35470408
0.615045843	0.398456161
0.633677183	0.41247799
0.647814489	0.447294697
0.659839153	0.454043174
0.629716155	0.423018279
0.53916109	0.314451932
0.601822193	0.393133893
0.563588174	0.327625888
0.655772608	0.463747707
0.712580653	0.494670674
0.51131555	0.312964794
0.671494581	0.460287091
0.619349312	0.406844018
0.572135341	0.405559522
0.595215969	0.39047525
0.69802037	0.503574469
0.712106033	0.465035764
0.673452339	0.445405031
0.680903226	0.477683451
0.707291189	0.512954876
0.625285899	0.424290604
0.643052406	0.433505148
0.737712668	0.513136978
0.76522035	0.563468204
0.771914431	0.552166193
0.685771147	0.489349768
0.658888466	0.43401415
0.581209137	0.388935051
0.64361675	0.465219856
0.796303615	0.573499091
0.713092603	0.495037032
0.730538656	0.542152687
0.721541583	0.535132375
0.636117919	0.410882554
0.771026999	0.580101673
0.815635076	0.61531058
0.727654102	0.508657801
0.752942064	0.557059125
0.641314137	0.465790566
0.718559765	0.529991815
0.819461386	0.602872716
0.737585602	0.558825439
0.669831126	0.454769403
0.623791347	0.435313121
0.657150345	0.485476832
0.64008825	0.467497441
0.680774479	0.472738907
0.731853082	0.535958468
0.674051256	0.479987239
0.707061928	0.548658788
0.671175255	0.45983694
0.636077944	0.451850469
0.689271212	0.49469954
0.685380332	0.472880482
0.59937166	0.437599069
0.558233625	0.365213515
0.542591179	0.385329743
0.613306618	0.468518835
0.669821301	0.461376602
0.540909292	0.357335898
0.623315546	0.43325342
0.610986444	0.450253086
0.54886374	0.361550402
0.530788734	0.366929162
0.661771377	0.473069346
0.483356993	0.322209665
0.614062878	0.428748313
0.683510322	0.45185215
0.506827976	0.313579186
0.563443958	0.396825497
0.515457509	0.344765978
0.552660924	0.408218847
0.559170665	0.382805345
0.516285331	0.321559858
0.631296748	0.435197868
0.593942719	0.434300347
0.552859015	0.373763363
0.608533692	0.431271897
0.5095005	0.337855118
0.499328902	0.343525656
0.502604739	0.347784825
0.568959611	0.400183315
0.539334742	0.379632877
0.66050807	0.501600435
0.580163142	0.402673108
0.615036574	0.434513076
0.599826713	0.43531779
0.596610186	0.42539378
0.605936821	0.416584694
0.622291181	0.470204259
0.521358591	0.35079201
0.664315932	0.491763485
0.602344202	0.445316484
0.511117827	0.354525669
0.628793009	0.468507865
0.618073304	0.473128188
0.689253493	0.500366405
0.553898874	0.394984229
0.641869394	0.498968887
0.58228061	0.431173426
0.531921194	0.345825847
0.501807566	0.381191451
0.633596168	0.467474401
0.68373806	0.511647887
0.533180237	0.363842412
0.544788554	0.418441207
0.581174755	0.39216171
0.666429744	0.519986707
0.539903498	0.382195956
0.633468724	0.494575286
0.54744197	0.397771343
0.591408105	0.468833944
0.506855298	0.364787315
0.639679175	0.507013833
0.465488462	0.322854857
0.604388655	0.450125735
0.604073261	0.456050222
0.560177298	0.394964943
0.536362788	0.388677062
0.558826282	0.46846741
0.521594704	0.38718943
0.604552487	0.438588124
0.46396768	0.30001166
0.519949388	0.337947523
0.567589922	0.440762344
0.667708353	0.49989775
0.506300774	0.362524821
0.63378484	0.479933361
0.617109172	0.471716162
0.565621851	0.418576571
0.590089632	0.447803767
0.687858474	0.55956565
0.469847248	0.380970949
0.586995186	0.476004975
0.567569138	0.463377534
0.594973222	0.470104239
0.53921225	0.454705976
0.610170377	0.470069454
0.596310063	0.444433038
0.475281352	0.373327027
0.558507265	0.429799191
0.591965613	0.471722137
0.594218458	0.473939311
0.637293758	0.492182821
0.697958779	0.574048268
0.497581538	0.381293469
0.604056709	0.499020525
0.601269175	0.472791465
0.596656825	0.465100627
0.560480963	0.433343138
0.594013692	0.462623749
0.642302276	0.504018092
0.635819052	0.49231073
0.502188257	0.391716526
0.641631471	0.518310538
0.616483653	0.486475707
0.690947438	0.569711411
0.546716705	0.420381067
0.539220089	0.440897911
0.520944263	0.39039066
0.586863631	0.479180616
0.642829161	0.529757215
0.611966186	0.457051532
0.569640221	0.456044932
0.588885604	0.468267013
0.540320517	0.475972504
0.667026286	0.536175803
0.631254828	0.486794737
0.551408958	0.462867147
0.62619724	0.519733726
0.516147238	0.420778098
0.589285713	0.51993124
0.562260213	0.480675094
0.706106848	0.598968317
0.568266	0.460559311
0.635550467	0.515179612
0.599855381	0.500893267
0.540367459	0.441961076
0.676194764	0.540776334
0.475675716	0.386685917
0.48835752	0.401694435
0.54671154	0.434520267
